account,post,tag,likes,comments
dlyaamelia,"@glennfredly309 - Januari (Cover)

click on the link in my bio for the full version dont forget to subscribe, like, comment, and share!! 

special thanks to my friends who helped me a lot during the process of making this video and force me to upload this on youtube since I am way too shy to do this haha.. especially these two crazy kids
@nabilauuu 
@fariznm 
____________________________
#indomusikgram @indomusikgram #indomusicgram  #vocalplus  #coversong  #sing #indozone #harmonizers @dagelanmusik #dagelanmusik #infiacoversong #ivgsundaymusic #coversaik #singerspotlight @singersspotlight #indomusikcover #indomusikvideo","['indomusikgram', 'indomusicgram', 'vocalplus', 'coversong', 'sing', 'indozone', 'harmonizers', 'dagelanmusik', 'infiacoversong', 'ivgsundaymusic', 'coversaik', 'singerspotlight', 'indomusikcover', 'indomusikvideo']",323,"['', '', '', '', 'Panutanq', 'Coba Followw @cloudmusikgram kak, trus gunain tagarnya biar admin lngsung seleksi, mana tau lolos..', '', '', 'Omgomg', 'duet sm raisa dong del @auliadwiart', 'Bagus cek postingan ku juga ya, saling support kak,  akun baru hehe makasihsemoga sukses ', '', '', '', 'Panutan bgt neh wargakuuuu', '', 'duet sama saipul jamil dong del @ilyas.pratyus', '', 'Lu engeh ngga si lope lopenya hampir mau pindah ke arah gitar. Jangan jangan setan. Wkwkwkkw ', 'Sering sering bikin coveran gini ya mbak', 'Lanjutkan meeel!!! Diskusi lg yuuk', 'gini dongg kan kalau lagi pengen denger suara lo bisa ke yutub ', 'bagus banget', 'WAGILEEEE LUVV SEKALII', 'warbiasyah mel', 'bibir dikasih sirup marjan apetuh sampe basah becek begitu', 'Oh ini yang kemaren viral', 'w0wW', '', 'Jangan tangisi', '', 'kan kaleng"" ni gaes', '', 'Good job Dlya. ', 'Lah kemaren gue denger2 mau masuk jeketi lu del', 'DEMI APAAAAA BARU TAU AMEL SUARANYA BAGUS']"
dlyaamelia,"the last time I wore pashmina was 3 years ago. I always thought that I was so ugly ((yep my insecurity get the best of me)) so I never feel like I am confident enough to wear it. 

so here it is, a rare picture of me wearing a pashmina. 

feel free to endorse me with some if you think I am good on it. //lol kidding//

ps: ((if its not bcs of @berskk__  who insisted me to wear it, I dont want to try it tho. she said I was like a kid (well I am 19 yo) who always wears 'kerudung segi empat' wherever I go)) .
.",[],278,"['Darimana uglynya siiiiik', 'Believe me ppl who r not insecure will think that ppl who r insecure are being dramatic', 'The thing is self confidence is hard to build and it takes years to find it slowly!', 'Siapa neh', 'Just wanna give some comfort to u DOLLAure beautiful and have a good heart', 'hih cantiknyaa', 'hai endorse aku ya sist. I am open for any kind of endorse', '@berskk__ besse tolong paksa dela suruh pake pashmina keknya ama lo doang dia jd nurut kek kucing pelacak', ""padahal kan cantikan pke pashmina del lebih dewasa gitu klo pke hijab segi4 kaya anak smp :')"", 'jan sok cakep dah', 'Cantiiikk!!! Cantik sekaliii delyoooonnggg', ""HAY DELYA'S FRIENDS! IF YOU NEED SOMETHING TO BROADEN YOUR PRODUCT MORE AND MORE OR WANT TO AD IT! JUST CLICK ME YA I AM OPEN FOR ANY KIND OF ENDORSE"", 'ADULT THING GAK BOLEH TAPI KALO DIBAYAR MAHAL MAU! PASHMINA? MAU BANGET! SEPATU KW ATAU TAS KW? DUH GUA NERIMA BANGET', 'terima kasih delya karena lapakmu sudah aku isi. ', 'nampak lebih dewasa seperti hijabers hijabers yang lagi cover lagu mungkin potret btw bole la cover lagu itu untukku', '    WWW. UPARSEGUIDORES .COM']"
dlyaamelia,"
 3       .

            ",[],344,"['gmn gmn rasanya klean bisa foto dan dipeluk dokter otak?!', 'Wadidididaw wadidididaw', 'bzzzz im so fatttttt', '#Fatpupusadpupu', 'gemez amat si', 'unchhhh tergemassss 2019', 'senyum ceria ditahun 2019 wkwkwk ini komentar gue ke dua kali nyahhh ']"
dlyaamelia,"
orang ini adalah;
1. supporter setia temannya lari.
2. peminjam hotspot ketika temannya lari.
3. penghasut temannya makan McD setelah lari.
",[],361,"['Mendung awannya', 'Membuat temennya ga kurus kurus', 'Kenapa ngga menjadi penjegal teman saat lari ?? :3', 'Senyum dulu dong del', 'yg lg suka sm anak krakatau', '', 'Beautiful inside & outside', 'adem liatnyaa', 'Understand', 'Alhamdulillah, sudah bersyukur hari ini? ', 'Cantik']"
dlyaamelia,"
              .   , .        ,          .

                    

           !!",[],278,"['Already miss the moment tho', 'Eh itu tas lo seperti kenal', 'ketinggalan komennn wkwk', '!!']"
dlyaamelia,"Nabila

her name is nabila. 
she is the fakest kind of friend. 
why do I say smth like that?
because she likes to fake her feelings. 
really good at hiding it. 
wont tell the others until she forgot about it for awhile. 
she said ""if I tell you what I felt atm, I couldnt handle my tears."" .

she often mispronounce words after her tummy is full. 
she loves to annoy me also, just like asking me a bunch of questions when I do really focus on something that make me want to shut her mouth with food. 
making an impression of others is one of her skill.

she eats a lot I swear!! 
she could literally finish so many foods at the moment. 
but look at her body, I think she's cacingan hahahahahaha.
she couldnt drink milk, she said after she drank it at home, she was having a diarrhea hahahaha.

she's so good at forcing me to post my song cover. 
she'd say smth like this to convince me ""Delll post anjir!! itu bagus bgt gangerti lagi gue!! gue marah ya kalo sampe ga dipost""

she always end the phonecall first, with using lots of excuses to end it. 
just like ""Del gue mau blablabla.""
""duh batre gue low nih.."" 
""gue pen jajan seblak deh"" 
then if she said like that, I know its time to end the phone call.

no one that I know in my life would be so good at forward roll and back forward roll the way she does. 
she is such a cheerful person yet has lots of secrets behind that smile.

she is so smart, she even got accepted in UI few moths ago, but she took it down. for her friends and other things.

her english is v v good but she's shy enough to show it off to everyone. 

her voice is also good tbh.

and she's such a julid person. be careful.

yaaap she is nabila.

___________________________________________
jangan banyak - banyak, tar dia senyam senyum lagi.",[],294,"['Pertamaxxxxx', 'And one more.\nNever give her too much food bcz it makes her talk belepotan dan kesandung. Trims', ""I lost it at 'i think she's cacingan' ya allah cacing2 cakep inima :("", 'ELU TUH PROFESIONAL BGT BIKIN ORG MESAM MESEMMM! tar gue bls lu ya pake 1000 pantun. btw makasih sih WKAKAKA MALU BGT GUE BLG MAKASIH ELAHHHH! tp makasih banyak yaa!', 'Kenapa Gua ngakak pas baca cacingan ', 'masyaAllaaahhhhh jenab @nabilauuu tetep jadi jaenab yg apa adanya selalu rendah hati dan tidak sombong, smg Allah selalu membalas kebaikan mu.', 'gw sedih:(', 'captionnya kebanyakan english:(', 'ga ngerti:(']"
dlyaamelia,"
'        '    ,              , '   .

                  , '            '                      . 

                        ()    ,    ()  .  .",[],321,"['mama bangga nak', 'Proud of You Capt', 'sukses terus yak jangan ngikutin jejak gua yg ga jelas ini  ', 'Ur welcome LAH gurl', 'Uwuwuwwuwuwu', ' ttp jd kebanggaan sejuta umat ya', 'dlya ', 'proud of you']"
dlyaamelia,"Alhamdulillah, Alhamdulillah, Alhamdulillah... .
.
Allah helps me to be the 1st Runner Up Winner on International Public Speaking Competition
.
gue bener bener gatau harus bilang apa lagi buat ngejelasin rasa bersyukur gue ke Allah. semuanya tuh kalo dipikirin emang suka ga masuk akal.. Alhamdulillah banget Allah ijabah doa - doa gue lagi. Akhirnya gue bisa jadi salah satu pemenangnya. awalnya tuh gue juga kaga tau kenapa bisa dipilih buat wakilin prodi & UNJ lomba ginian tbtb bu rika ngewhatsapp suruh ikut yaudah iya iya aja wkwk tiba tiba materinya ada 10 :) dan waktunya seminggu doang buat persiapin. gue lks aja latihannya 2 bulan baru siap bgt, lahini 1 minggu.. awalnya bener dah gue gapede bgt, deg degan, mana kabarnya lawan gue bakal dari universitas - universitas yang ada di indonesia, ada dari malaysia, dan thailand. gila gasih, gue lomba lks perkantoran aja baru sampe DKI dan itu juga Alhamdulillah juara 5 yang sebenernya gue jg kaga nyangka waktu itu nah gue gapernah ikut lomba perkantoran nasional tiba tiba disuruh internasional  begimana ga mules perut gue. akhirnya kek biasa dah gue lakuin tuh Sholat 5 waktu, duha, tahajud, sedekah, sholawat. sama gue bikin wallpaper dihp buat disholawatin wkwk
.
gue selalu berdoa biar ga grogi, biar menang walopun pas awal awal gue ga ngarep menang, tapi gue inget lagi gue gaboleh gitu, gue harus yakin bisa jadi salah satu pemenang. .
pas h-1 lomba gue yang bener bener siap itu materi nomer satu judulnya ""Skills to Develop as an Office Worker in Facing the Industrial Revolution 4.0"" dari sebelom jalan pas di UNJ jam 5 pagi gue sholawatin itu materi sampe akhirnya pengundian materi jam 4/5 sore lupa dah. dan pas gue maju tiba tiba gue dapet materi itu dong aligggg!!!!!!! gue langsung shock bat sumpah kek seneng banget bener bener sholawat entu berpengaruh bgt dah gilak!
.
udeh tuh malemnya gue kek masuk angin bat coy emang begini biasa setiap lomba demam panggung gue galucu kaloga kebelet pup pasti mau muntah wkwwkk gue beli aja tolak angin terus briefing, doa, latihan, tidur dah.
.
lanjut di komen",[],365,"['alhamdulillahhhh', 'Terbangga si ini maaaaah', 'The best buaya hahahaha', 'Selamatttt dlyaa!!!! So proudd', 'Wah congrats ya dlyaa  ', 'Selamaaaat dlyaaaa!!!!', 'MasyaAllah. Selamat sobatque ', 'Dlya siap masuk indozone nih langsung jadi jutawan del wkwkwk', 'Gila dlyaaaa, bangga gueee ', 'Selamat dlyaaa!! Bangga bangettt', 'Keren bgt tokk', 'kok gue yg nangis yaaaa. aaaaaaaaaaaaaaaa selamat yaaaaa. h did great ', 'Congrats ya mel', 'SELAMAT DLYA ', 'Bangga bgt guaa jatiwaringin khan maenn lo ah! ', 'Selamat dlyaaaaaaa ', 'masyaAllah alhamdullilah bb', 'im so prouddd of youuuu', 'ihh kerennn bangga aq jd teman km', 'Temen gw nih', 'Barakallah Dlya proud, congrats', 'Gak salahh emang gak salahh temen lks kuuu, congratss babe ', 'Waahhhh so proud beb!!', 'Selamattt dyla!!', 'juara dagang liptint nih?', 'Aduh sumpah mantep bgt ini cerita motivasi abiis, selamat dylaaa', 'Congrats dlya sayang!!! Proud of you ', 'Alhamdulillah, congrats kaaa', 'proud ', 'Goks', 'Ah tayank so happy for you ', 'Abis ini gue dikasi Ip 6 kan, waktu itu lo pernah bilang diline Del wkwkwkwkw', 'Wahhh selamat dyla ', 'Alig kecil maen bola panas2an skarang mantapp dahh, selamat Puyol wkwk', 'Alhamdulillah congrast dlyaa .. So proud of u ', 'Alhamdulillah congrats dlya', 'selamat dlyaaaa,ternyata temen gue sepintar itu,ikut seneng ', 'Mantap bat dah', 'waaa keren deh dlyaa', 'Daebak!!!!! Love you so muchhhh. Congratulationnn dellllll ', 'Anjayy', 'Selamat dlyaaa terus tingkatkan lagi de prestasinya', 'Dududu selamat yaaawww keren', 'Congrastt kaaa ', '', 'Ahhhhh gilaaaa kaaaa seneng bgt bacanyaaaaa,  Jadi kebayang gmn perjuangannyaaa sooo proud kaaaa ', '@menembus.awan', 'Inyong, congrets ya sayangku.inyong. gak ngerti lagi inyong sekarang bener bener menginspirasi aku sangat yaallah  sukses terus buat kakakku yang dablek ini. Makin mantep lagi niat dalam hal apapun. Makin diberikan keberkahan yang berlimpah oleh allah buat inyongku. Doakan aku biar nanti pas kuliah gak jadi kupu kupu yaa. Biar terus banyak belajar dan berkembang kayak inyong. Once again. i proud of you bung, bro, sist, teh, kak, mbak, aa, akang, abang ', 'Baru bacaaa, congrast dl hasil emang tidak akan mengkhianati proses dl ', 'Alhamdulillah, banggaaa rasanya punya alumnus yg berbakat cerdas cantik dahsyat kea kamyuuu.... Selamat yaa... Walopun dah telattt ... ', 'mantapppp!!!!', 'Alhamdulillah.. selamat', 'pas sebelom lomba gue kan maju urutan ke 4. gue deg degan bgt parah panggungnya gede bgt. gue gapernah ngomong diatas panggung ditonton sama orang malaysia segala macem. gue mual lagi wkwkw terus muntah dulu dong sebelom lomba wkwk kocak bet dah demam panggung gue bener bener gue dah pasrah dah gue sholawatin berdoa doang dari awal. eh tiba tiba aja pas maju sumpah gue gangerasa deg degan sama sekali, kek tbtb pede bgt anjir gue aja bingung wkwkwk kek bener bener doa gue Allah ijabah semua. udah tuh kelar gue lega.\n\nskip pas pengumuman. mulai dari pengumuman lomba arsip, mengetik, baru terakhir public speaking. pas arsip gue mulai pengen muntah lai grgr degdegan bgt wkwk gangerti dah gabisa dicontrol gitu padahal arsip loh blm lomba gue. pas di mengetik 10 jari, ka ferdinand menang coy dia juara 3 bikin kek ""WAH GILA SIH KEREN BGT DIA MENANG!!!!"" tapi gue kek ""yah gue gmn ya..""\nabis itu public speaking dong, gue bener bener mual parah, deg - degan parah tapi gue yakin gue jadi salah satu pemenang. sambil ngerasa mual sambil terus mandangin entu piala kinclong bet didepan bejejer gue bayangin gue megang itu sambil sholawatin. pas pengumuman dari harapan ke 3 (juara ke 6) tiba tiba yang dipanggil nama KA KIKI DONG!! dia majutuh kepanggung. bayangin gasi temen seperjuangan lo menang lo yang kek speechless kek bangga bet sama dia tapi lo deg degan juga wkwkw gue lemes sejadi jadinya, pas disebutin ke 5 bukan gue. EH PAS KE EMPAT TIBA TIBA NOMER GUE NOMER 4 DISEBUT JADI PEMENANG KE 4 ALIG!!!! gue kek lemes bgt dah buseng, dah tuh maju dah kedepan foto segala macem.', 'gue cuma pen bilang, semuanya itu bisa terjadi selama lo minta sama Allah. sholawatin, duhain, tahajudin, sedekahin. minta apaan aja gausah malu sama Allah. sama PERCAYA!! sumpah lo harus percaya kalo lo bisa!! karna Allah kan tergantung prasangka hambanya, gimana mau dikabulin kalo lo selalu bilang ""keknya gabisa deh gue"" percaya aja lo bisa!! karena kalo emang itu rezeki lo, saatnya tepat, semuanya bisa kejadian. minta sama Allah yang ngatur rezeki, minta sama Allah yang maha hebat, maha kaya, maha kuasa..\nkalo gue bisa dapetin apa yang gue mau, lo juga harus percaya kalo lo bisa!! banyakin mimpi, wujudin dengan doa & usaha. insya Allah bisa!! dulu dua dosen difoto ini juri waktu gue lomba lks jakarta pusat satu, dan sekarang siapa yang tau kalo tiba tiba mereka yang sekarang jadi pembimbing & anterin gue buat lomba office administration? \nterimakasi banget buat semua temen temen yang udah bantu doa dan support yang gabisa gue sebutin satu satu namanya.. makasih banget - dlya si tukang ngimpi', 'Congrats Ka dyla', 'Happy ending ', 'Alhamdulillah bat delayyy, diriku ikutan senengg', 'Proud of you', 'Kereeeeeennn', 'So prouddd!!! Alhamdulillah usahanya terbayarkan,dr usaha belajar sampe usaha minjem laptop ke rumah gua jam 11malem cuy wkwkwkwk', 'Manjiwww chukkae dellll', 'Alhamdulillaahhhh!!! Proud of u bb', 'Alhamdulillah dlya, selamaat yaaa semangat terus dlya, ini gue baca sampe abis, bener2 menginspirasi dan jd motivasi bgt buat gue dlya thank you dlyaa', 'So proudddd banget gilaaaa deeelll ', 'KAN AKU BILANGGGG APAAA!!!!!! SPEECHLESS KAK WKWKWKKWW CONGRATULATIONS KADLYAAA IM SO PROUD OF YOU!!!!! Bener2 panutan', ""WAHHH I'm so proud of you! congratulations dlyyyy!"", 'Congrats kakkk, bangga bangettt!', 'Kayak nasehat istri gua yak disuruh sholawatin,yegak? @wirda_mansur', 'topp', 'MANTAP SEKALI KAU JONIII!!! BANGGA BAT GUA PNYA TETANGGA KY LU', 'Masyaallah walhamdulillah beb q congrast yaaaa soooooooooooooo proud of you tiada henti', 'Congrats del']"
dlyaamelia,"Happy Eid Mubarak 1439H!! from [me, myself, and I]  .
.
.
.
.
.
since I dont have an Eids family pict so Im just gonna post this one hehe #eidmubarak",['eidmubarak'],327,"['Happy eid mubarak syantiik', 'maaf lahir batin yaa cantik', 'Cerah bat kaya masa depan wkwkwkkw', 'Luvv it', 'Waw', 'Waw', 'Buwooq minal aidin wal faidziinnn', 'Konyol bgt ni cewek cakep bet cakep', 'Diluar panas,disini ko adem ya', 'Emang syantik bukan sok syantik ini mah', 'Berat', 'Titisan eyang subur', 'Eh salah titisan bapak ahmad', 'wkwkwk ngalisss', 'Alis on point', 'Kak dlya', 'Coach', 'Nissa sabyan?', 'Asik sekali bosqu', 'Canci bat MashaAllah Minal Aidin Walfaidzin dul mohon maaf lahir&batin ', 'Eh aku ketinggalan komen padahal aku sudah melove wahh alismu bagai busyur panah']"
dlyaamelia,"Alhamdulillah ya Allah

honestly I dont think I could be the 2nd runner up winner of LKS DKI Jakarta!! it was such an amazing thing..

Karna banyak banget faktor yang bikin pesimis mulai dari ngga ada yang bisa ngelatih, cuman ka ali doang, itu jg cuma beberapa hari. Emang karena dari awal juga udah bener - bener capek ujian sana sini abis LKS Wilayah lanjut ke UKOM dan langsung Lomba LKS DKI 


Waktu hari pertama lomba perut ngga berenti berenti melilit bikin ngga fokus ngerjain soal. Dari situ aja udah pasrah bgt. Plus hari ke 2 tiba - tba mual waktu mau presentasi. Udah capek bgt bgt pala juga udah pusing parah. Dan pas ngeliat 19 peserta lomba yang lain dari seluruh wilayah DKI  Jakarta keliatannya hebat - hebat semua itu bener - bener mental diuji bgt, makin ngedown gils .

Waktu pengumuman gue bener bener ga berharap 6 besar, kalo bisa masuk 10 besar aja udah bersyukur bgt. Dan selama ngerjain soal - soal doa gue semoga bukan jadi urutan ke 19 yaAllah. Karna dititik itu gue udah bener - bener ngerasa capek bgt, maunya lgsg pulang aja.


Eh tiba - tiba no peserta disebut pas urutan ke 5 Alhamdulillah walaupun baru bisa sampe harapan ke 2 di Provinsi DKI tapi semua pusing, capek, sakit, belajar sampe pen nangis badan sampe kurus grgr belajar mulu kebayar.... 


The result isn't too important, The most important is you've given your best 
(jan lupa besok TO DKI) ",[],240,"['Aaawwww ', 'Gak biasanyaaaaa', 'Yang penting usahanyaaa ', 'anak siapa dulu anak bapakkk congrats dul', 'Sape tuuu yang milih no pesertanye. Lucky number tuchhh', 'Congrats ka dlyaa', 'Congrats delyaaaa', 'Slamat dlyaaa', 'Buat apa foto kalo di edit mukanya :v', '@ananditaca aaa ka anan// @sayyeay dibiasain ya harusnya// @mayaasmynt benar maya temennya @dindaminee // @meyfabellina anak papi abdoel', '@kholifah_maulani thank you kang riasqu| @rani.okt Terimakasih raniii| @tntn_her ada tuh bacaan M.E nya coba di click ton| @ad.rahmadini Thank youu adelaaaaaa', '@felcira thank you ciaaa | @rin.dyaniann abisan komuk tan ya jadi gitu deh', 'Congrats dlyaQ', 'Wehehe juaraaa selamat ya buat kamuuu ', 'Aiihh alhamdulillahh, congrats buwokQ', 'Congrats dlya ', '@mfebrianka @isyahwasm terimakasih isyawa&mutia', '@syadlh kalah putih kan lu tuh liat dong muka gue mirip emot', '@dindaminee terimakasih dinda temennya mayaa', '@claudiaamaudy thank you pelatih lks dkiQ yang tertunda karna kesurupan', '@annisalimayuha thank you annisaaa', 'del gak lolos ??? Yah gak ikut nasional dong', 'Wanzerr wkwk, tp w kan pelatih lks jakpus yg tak tertunda lahya btw am so so proud of u mwaa mwaa @dlyaamelia', 'Dlya memang juaraaaa!!!', 'Iiiiiii ka dlyaaaa selametttt yeeee jd ikutan seneng dah wkwk', 'segitu udh hebat dl, tetep semangat dlya!!', 'Widiiiiiiii , selamet ka dlyaaaaa', 'Ih ada rahmat._. Btw selamat yaaa dlya suksesss selalu heee', '@yusuf_5299 gamau ikut nasional cup gue cukup smpe sini aja udh muak| @claudiaamaudy yomskyyy lo pelatih jakpus paling manstabthank you buwoookQ', '@sssenang itukan emot ulangtahun brayy| @dheaadnda iiiiii dhea makasih yaaa jadi ikutan @sssenang ?', '@rismaannsa terimakasih risma nax omann| @oktawlndri thank youu oktaa makasih loh udh dipinjemin bolt', '@desayles iyaa rahmat juara 3 mancay dia Aaamiiin&thank you ayuu| @zahrazulfiah thank you sisttt proud of ya too!!!!! Bajunya blm gue cuci yak jah', 'Congratsss del!! Kan bisa @dlyaamelia ', 'Congrats dellll so proud of youu sukses terus yaaa', '@arini_mardhatika bisa rinnn bisa gilaa itu|| @nadaalkaff Thanks a lotttt kanadaaa sukses terus juga ya kak di STAN nya', 'So proud ka delya!!!! ', '@safah.an Thanks a lot safahhhhh']"
